team_oid,teamname,teamcity,user_oid,fio,email,telephone,sex,birthdate,status,role,discipline_json
2217,"Masters D-10 M группа 5 #9",Новосибирск,1249,"Лебедев Дмитрий Алексеевич",masters.m.100123@pulse.test,9000100123,М,1962-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1250,"Попова Елена Павловна",masters.m.100124@pulse.test,9000100124,Ж,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1251,"Лебедева Екатерина Андреевна",masters.m.100125@pulse.test,9000100125,Ж,1963-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1238,"Попова Елена Сергеевна",masters.m.100112@pulse.test,9000100112,Ж,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1239,"Соколов Николай Андреевич",masters.m.100113@pulse.test,9000100113,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1240,"Новиков Николай Андреевич",masters.m.100114@pulse.test,9000100114,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1241,"Петров Сергей Иванович",masters.m.100115@pulse.test,9000100115,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1242,"Сидоров Владимир Андреевич",masters.m.100116@pulse.test,9000100116,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1243,"Новиков Сергей Алексеевич",masters.m.100117@pulse.test,9000100117,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1244,"Иванов Максим Максимович",masters.m.100118@pulse.test,9000100118,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1245,"Сидоров Алексей Сергеевич",masters.m.100119@pulse.test,9000100119,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1246,"Козлов Иван Максимович",masters.m.100120@pulse.test,9000100120,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1247,"Попов Сергей Сергеевич",masters.m.100121@pulse.test,9000100121,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2217,"Masters D-10 M группа 5 #9",Новосибирск,1248,"Лебедев Дмитрий Алексеевич",masters.m.100122@pulse.test,9000100122,М,1962-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1263,"Козлова Дарья Сергеевна",masters.m.100137@pulse.test,9000100137,Ж,1960-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1264,"Сидоров Иван Павлович",masters.m.100138@pulse.test,9000100138,М,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1265,"Лебедев Дмитрий Максимович",masters.m.100139@pulse.test,9000100139,М,1961-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1252,"Лебедев Иван Иванович",masters.m.100126@pulse.test,9000100126,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1253,"Лебедев Павел Максимович",masters.m.100127@pulse.test,9000100127,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1254,"Лебедев Максим Андреевич",masters.m.100128@pulse.test,9000100128,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1255,"Сидоров Андрей Алексеевич",masters.m.100129@pulse.test,9000100129,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1256,"Сидоров Алексей Иванович",masters.m.100130@pulse.test,9000100130,М,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1257,"Козлов Алексей Алексеевич",masters.m.100131@pulse.test,9000100131,М,1960-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1258,"Попов Николай Сергеевич",masters.m.100132@pulse.test,9000100132,М,1962-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1259,"Иванов Сергей Сергеевич",masters.m.100133@pulse.test,9000100133,М,1963-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1260,"Петрова Ксения Сергеевна",masters.m.100134@pulse.test,9000100134,Ж,1961-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1261,"Новиков Егор Андреевич",masters.m.100135@pulse.test,9000100135,М,1959-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2218,"Masters D-10 M группа 5 #10",Самара,1262,"Иванова Ольга Андреевна",masters.m.100136@pulse.test,9000100136,Ж,1963-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""M""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1277,"Кузнецова Дарья Алексеевна",masters.w.100151@pulse.test,9000100151,Ж,2002-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1278,"Козлов Андрей Сергеевич",masters.w.100152@pulse.test,9000100152,М,2000-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1279,"Кузнецова Екатерина Алексеевна",masters.w.100153@pulse.test,9000100153,Ж,2002-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1266,"Соколова Ирина Андреевна",masters.w.100140@pulse.test,9000100140,Ж,2001-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1267,"Петрова Екатерина Андреевна",masters.w.100141@pulse.test,9000100141,Ж,2001-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1268,"Петрова Дарья Ивановна",masters.w.100142@pulse.test,9000100142,Ж,2000-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1269,"Новикова Наталья Андреевна",masters.w.100143@pulse.test,9000100143,Ж,2001-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1270,"Петрова Наталья Алексеевна",masters.w.100144@pulse.test,9000100144,Ж,2003-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1271,"Новиков Павел Сергеевич",masters.w.100145@pulse.test,9000100145,М,2004-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1272,"Иванова Ольга Алексеевна",masters.w.100146@pulse.test,9000100146,Ж,2004-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1273,"Новикова Татьяна Сергеевна",masters.w.100147@pulse.test,9000100147,Ж,2003-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1274,"Новикова Ольга Павловна",masters.w.100148@pulse.test,9000100148,Ж,2004-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1275,"Кузнецова Елена Максимовна",masters.w.100149@pulse.test,9000100149,Ж,2000-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2219,"Masters D-10 W группа 1 #11",Самара,1276,"Козлов Сергей Павлович",masters.w.100150@pulse.test,9000100150,М,2002-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1291,"Лебедева Анна Ивановна",masters.w.100165@pulse.test,9000100165,Ж,1990-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1292,"Попова Ирина Максимовна",masters.w.100166@pulse.test,9000100166,Ж,1992-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1293,"Сидоров Дмитрий Иванович",masters.w.100167@pulse.test,9000100167,М,1989-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1280,"Смирнова Татьяна Павловна",masters.w.100154@pulse.test,9000100154,Ж,1989-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1281,"Лебедева Ксения Алексеевна",masters.w.100155@pulse.test,9000100155,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1282,"Попова Ирина Андреевна",masters.w.100156@pulse.test,9000100156,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1283,"Соколова Татьяна Ивановна",masters.w.100157@pulse.test,9000100157,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1284,"Иванова Анна Андреевна",masters.w.100158@pulse.test,9000100158,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1285,"Смирнова Мария Максимовна",masters.w.100159@pulse.test,9000100159,Ж,1993-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1286,"Иванова Ирина Сергеевна",masters.w.100160@pulse.test,9000100160,Ж,1993-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1287,"Смирнова Татьяна Алексеевна",masters.w.100161@pulse.test,9000100161,Ж,1991-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1288,"Соколова Екатерина Максимовна",masters.w.100162@pulse.test,9000100162,Ж,1993-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1289,"Новикова Ирина Павловна",masters.w.100163@pulse.test,9000100163,Ж,1992-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2220,"Masters D-10 W группа 2 #12",Санкт-Петербург,1290,"Новиков Иван Павлович",masters.w.100164@pulse.test,9000100164,М,1991-07-01,Подтверждён,steerer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2221,"Masters D-10 W группа 2 #13",Казань,1305,"Лебедева Елена Сергеевна",masters.w.100179@pulse.test,9000100179,Ж,1989-07-01,Подтверждён,drummer,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2221,"Masters D-10 W группа 2 #13",Казань,1306,"Новикова Татьяна Сергеевна",masters.w.100180@pulse.test,9000100180,Ж,1989-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2221,"Masters D-10 W группа 2 #13",Казань,1307,"Новикова Татьяна Сергеевна",masters.w.100181@pulse.test,9000100181,Ж,1991-07-01,Подтверждён,reserve,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
2221,"Masters D-10 W группа 2 #13",Казань,1294,"Козлова Татьяна Сергеевна",masters.w.100168@pulse.test,9000100168,Ж,1989-07-01,Подтверждён,rower,"{""D-10"": {""sex"": [""W""], ""dist"": [""200, 500, 1000""]}}"
